birth count,birth count_pct,county name,ethnicity desc,low birth weight ind desc,race catg desc,sort,year desc
0,0.0,Erie,Unknown,Low birth weight (<2500g),Native American,78252,2016
0,0.0,Erie,Hispanic,Low birth weight (<2500g),Asian,78207,2016
*,*,Erie,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,78217,2016
0,0.0,Erie,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78256,2016
*,*,Fairfield,Hispanic,Normal birth weight (2500g+),African American  (Black),78289,2016
*,*,Erie,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,78216,2016
*,*,Erie,Non-Hispanic,Normal birth weight (2500g+),Native American,78232,2016
0,0.0,Erie,Hispanic,Low birth weight (<2500g),White,78219,2016
*,*,Erie,Non-Hispanic,Low birth weight (<2500g),African American  (Black),78225,2016
0,0.0,Erie,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,78255,2016
*,*,Fairfield,Hispanic,Low birth weight (<2500g),African American  (Black),78288,2016
*,*,Fairfield,Hispanic,Normal birth weight (2500g+),Asian,78292,2016
0,0.0,Erie,Unknown,Low birth weight (<2500g),Asian,78249,2016
*,*,Fairfield,Non-Hispanic,Normal birth weight (2500g+),Asian,78313,2016
*,*,Erie,Non-Hispanic,Low birth weight (<2500g),Native American,78231,2016
0,0.0,Erie,Unknown,Normal birth weight (2500g+),Native American,78253,2016
0,0.0,Erie,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78235,2016
*,*,Erie,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,78238,2016
138,86.8,Fairfield,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),78310,2016
586,93.2,Erie,Non-Hispanic,Normal birth weight (2500g+),White,78241,2016
0,0.0,Erie,Hispanic,Normal birth weight (2500g+),Native American,78211,2016
0,0.0,Delaware,Unknown,Low birth weight (<2500g),White,78177,2016
0,0.0,Fairfield,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,78297,2016
0,0.0,Erie,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,78213,2016
0,0.0,Erie,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,78259,2016
0,0.0,Erie,Unknown,Normal birth weight (2500g+),Asian,78250,2016
0,0.0,Erie,Unknown,Low birth weight (<2500g),Unknown/Not Reported,78258,2016
*,*,Fairfield,Non-Hispanic,Normal birth weight (2500g+),Native American,78316,2016
*,*,Erie,Non-Hispanic,Low birth weight (<2500g),Asian,78228,2016
*,*,Fairfield,Hispanic,Low birth weight (<2500g),White,78303,2016
0,0.0,Fairfield,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,78321,2016
0,0.0,Fairfield,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78298,2016
0,0.0,Erie,Unknown,Normal birth weight (2500g+),White,78262,2016
43,6.8,Erie,Non-Hispanic,Low birth weight (<2500g),White,78240,2016
0,0.0,Noble,Unknown,Total,White,35675,2010
0,0.0,Noble,Hispanic,Total,Native American,35624,2010
0,0.0,Muskingum,Unknown,Total,African American  (Black),35576,2010
0,0.0,Noble,Hispanic,Total,Unknown/Not Reported,35630,2010
*,*,Paulding,Non-Hispanic,Total,White,35822,2010
0,0.0,Ottawa,Hispanic,Total,African American  (Black),35702,2010
0,0.0,Noble,Non-Hispanic,Total,Unknown/Not Reported,35651,2010
0,0.0,Perry,Hispanic,Total,Asian,35873,2010
0,0.0,Paulding,Non-Hispanic,Total,Native American,35813,2010
*,*,Ottawa,Hispanic,Total,White,35717,2010
0,0.0,Paulding,Unknown,Total,Asian,35831,2010
0,0.0,Ottawa,Unknown,Total,White,35759,2010
0,0.0,Paulding,Non-Hispanic,Total,Asian,35810,2010
0,0.0,Morgan,Hispanic,Total,Native American,35372,2010
0,0.0,Morgan,Unknown,Total,White,35423,2010
0,0.0,Noble,Non-Hispanic,Total,Native American,35645,2010
0,0.0,Ottawa,Unknown,Total,Pacific Islander/Hawaiian,35753,2010
0,0.0,Noble,Hispanic,Total,Pacific Islander/Hawaiian,35627,2010
0,0.0,Noble,Unknown,Total,Pacific Islander/Hawaiian,35669,2010
0,0.0,Paulding,Non-Hispanic,Total,Unknown/Not Reported,35819,2010
0,0.0,Ottawa,Hispanic,Total,Native American,35708,2010
0,0.0,Muskingum,Unknown,Total,Unknown/Not Reported,35588,2010
0,0.0,Noble,Unknown,Total,Native American,35666,2010
0,0.0,Medina,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,11940,2007
0,0.0,Medina,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,11938,2007
0,0.0,Marion,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,11895,2007
0,0.0,Marion,Unknown,Low birth weight (<2500g),Native American,11892,2007
0,0.0,Marion,Unknown,Normal birth weight (2500g+),Native American,11893,2007
0,0.0,Marion,Unknown,Low birth weight (<2500g),Unknown/Not Reported,11898,2007
*,*,Medina,Non-Hispanic,Normal birth weight (2500g+),Native American,11956,2007
*,*,Medina,Non-Hispanic,Normal birth weight (2500g+),Asian,11953,2007
0,0.0,Medina,Unknown,Normal birth weight (2500g+),Asian,11974,2007
*,*,Medina,Non-Hispanic,Low birth weight (<2500g),African American  (Black),11949,2007
0,0.0,Medina,Hispanic,Low birth weight (<2500g),White,11943,2007
36,87.8,Medina,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),11950,2007
0,0.0,Meigs,Hispanic,Low birth weight (<2500g),African American  (Black),12012,2007
0,0.0,Medina,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,11959,2007
0,0.0,Medina,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,11961,2007
0,0.0,Medina,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,11979,2007
0,0.0,Medina,Unknown,Low birth weight (<2500g),Unknown/Not Reported,11982,2007
*,*,Medina,Hispanic,Normal birth weight (2500g+),African American  (Black),11929,2007
0,0.0,Meigs,Hispanic,Low birth weight (<2500g),Native American,12018,2007
0,0.0,Medina,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,11958,2007
*,*,Medina,Non-Hispanic,Low birth weight (<2500g),Asian,11952,2007
0,0.0,Medina,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,11980,2007
0,0.0,Medina,Unknown,Low birth weight (<2500g),Native American,11976,2007
0,0.0,Meigs,Hispanic,Normal birth weight (2500g+),Native American,12019,2007
0,0.0,Meigs,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,12022,2007
0,0.0,Hancock,Non-Hispanic,Total,Unknown/Not Reported,17927,2008
*,*,Henry,Non-Hispanic,Total,White,18182,2008
0,0.0,Henry,Unknown,Total,White,18203,2008
0,0.0,Henry,Hispanic,Total,Unknown/Not Reported,18158,2008
0,0.0,Henry,Unknown,Total,African American  (Black),18188,2008
0,0.0,Hardin,Hispanic,Total,Pacific Islander/Hawaiian,17987,2008
0,0.0,Hardin,Unknown,Total,African American  (Black),18020,2008
0,0.0,Henry,Hispanic,Total,Pacific Islander/Hawaiian,18155,2008
*,*,Henry,Non-Hispanic,Total,African American  (Black),18167,2008
0,0.0,Harrison,Unknown,Total,Asian,18107,2008
0,0.0,Ross,Hispanic,Total,Native American,74684,2015
0,0.0,Putnam,Non-Hispanic,Total,Pacific Islander/Hawaiian,74540,2015
0,0.0,Ross,Unknown,Total,Asian,74723,2015
0,0.0,Ross,Unknown,Total,Native American,74726,2015
0,0.0,Ross,Hispanic,Total,Asian,74681,2015
0,0.0,Ross,Hispanic,Total,Pacific Islander/Hawaiian,74687,2015
0,0.0,Ross,Hispanic,Total,Unknown/Not Reported,74690,2015
0,0.0,Sandusky,Unknown,Total,African American  (Black),74804,2015
*,*,Sandusky,Hispanic,Total,African American  (Black),74762,2015
*,*,Richland,Non-Hispanic,Total,Unknown/Not Reported,74627,2015
0,0.0,Richland,Unknown,Total,Native American,74642,2015
0,0.0,Richland,Unknown,Total,Pacific Islander/Hawaiian,74645,2015
0,0.0,Sandusky,Non-Hispanic,Total,Unknown/Not Reported,74795,2015
*,*,Sandusky,Non-Hispanic,Total,Asian,74786,2015
0,0.0,Richland,Hispanic,Total,African American  (Black),74594,2015
0,0.0,Ross,Unknown,Total,Unknown/Not Reported,74732,2015
*,*,Scioto,Non-Hispanic,Total,African American  (Black),74867,2015
0,0.0,Ross,Unknown,Total,African American  (Black),74720,2015
0,0.0,Sandusky,Hispanic,Total,Pacific Islander/Hawaiian,74771,2015
0,0.0,Sandusky,Unknown,Total,Pacific Islander/Hawaiian,74813,2015
0,0.0,Sandusky,Non-Hispanic,Total,Pacific Islander/Hawaiian,74792,2015
0,0.0,Sandusky,Unknown,Total,Asian,74807,2015
*,*,Ross,Hispanic,Total,White,74693,2015
0,0.0,Scioto,Hispanic,Total,Asian,74849,2015
0,0.0,Ross,Unknown,Total,White,74735,2015
795,100.0,Ross,Non-Hispanic,Total,White,74714,2015
*,*,Scioto,Hispanic,Total,White,74861,2015
*,*,Sandusky,Hispanic,Total,Unknown/Not Reported,74774,2015
*,*,Ross,Non-Hispanic,Total,African American  (Black),74699,2015
*,*,Ross,Non-Hispanic,Total,Unknown/Not Reported,74711,2015
0,0.0,Sandusky,Unknown,Total,Unknown/Not Reported,74816,2015
*,*,Sandusky,Hispanic,Total,Native American,74768,2015
*,*,Sandusky,Hispanic,Total,White,74777,2015
0,0.0,Scioto,Hispanic,Total,African American  (Black),74846,2015
*,*,Richland,Non-Hispanic,Total,Native American,74621,2015
*,*,Sandusky,Non-Hispanic,Total,African American  (Black),74783,2015
0,0.0,Sandusky,Unknown,Total,Native American,74810,2015
*,*,Ross,Non-Hispanic,Total,Asian,74702,2015
570,100.0,Sandusky,Non-Hispanic,Total,White,74798,2015
0,0.0,Ross,Unknown,Total,Pacific Islander/Hawaiian,74729,2015
*,*,Scioto,Hispanic,Total,Unknown/Not Reported,74858,2015
0,0.0,Scioto,Non-Hispanic,Total,Unknown/Not Reported,74879,2015
*,*,Seneca,Non-Hispanic,Total,African American  (Black),74951,2015
0,0.0,Ross,Non-Hispanic,Total,Pacific Islander/Hawaiian,74708,2015
*,*,Ross,Non-Hispanic,Total,Native American,74705,2015
0,0.0,Sandusky,Non-Hispanic,Total,Native American,74789,2015
*,*,Scioto,Non-Hispanic,Total,Native American,74873,2015
0,0.0,Scioto,Unknown,Total,White,74903,2015
0,0.0,Seneca,Hispanic,Total,Native American,74936,2015
0,0.0,Scioto,Non-Hispanic,Total,Pacific Islander/Hawaiian,74876,2015
0,0.0,Seneca,Hispanic,Total,Asian,74933,2015
0,0.0,Shelby,Non-Hispanic,Total,Native American,75041,2015
0,0.0,Seneca,Unknown,Total,Native American,74978,2015
0,0.0,Scioto,Unknown,Total,Asian,74891,2015
*,*,Seneca,Hispanic,Total,African American  (Black),74930,2015
0,0.0,Sandusky,Hispanic,Total,Asian,74765,2015
*,*,Seneca,Non-Hispanic,Total,Native American,74957,2015
0,0.0,Scioto,Hispanic,Total,Pacific Islander/Hawaiian,74855,2015
854,100.0,Scioto,Non-Hispanic,Total,White,74882,2015
*,*,Scioto,Non-Hispanic,Total,Asian,74870,2015
0,0.0,Scioto,Unknown,Total,Native American,74894,2015
0,0.0,Scioto,Hispanic,Total,Native American,74852,2015
*,*,Seneca,Hispanic,Total,Unknown/Not Reported,74942,2015
0,0.0,Scioto,Unknown,Total,African American  (Black),74888,2015
0,0.0,Scioto,Unknown,Total,Pacific Islander/Hawaiian,74897,2015
*,*,Summit,Hispanic,Total,Unknown/Not Reported,44618,2011
*,*,Clinton,Hispanic,Total,White,46973,2012
0,0.0,Clinton,Unknown,Total,Native American,47006,2012
0,0.0,Columbiana,Unknown,Total,Native American,47090,2012
0,0.0,Columbiana,Hispanic,Total,Pacific Islander/Hawaiian,47051,2012
0,0.0,Columbiana,Unknown,Total,Asian,47087,2012
0,0.0,Columbiana,Unknown,Total,African American  (Black),47084,2012
*,*,Coshocton,Non-Hispanic,Total,African American  (Black),47147,2012
0,0.0,Coshocton,Unknown,Total,African American  (Black),47168,2012
0,0.0,Coshocton,Hispanic,Total,Asian,47129,2012
*,*,Coshocton,Hispanic,Total,Unknown/Not Reported,47138,2012
0,0.0,Clinton,Unknown,Total,White,47015,2012
1,007,Columbiana,Non-Hispanic,Total,White,100,2012
*,*,Clinton,Non-Hispanic,Total,Unknown/Not Reported,46991,2012
0,0.0,Coshocton,Non-Hispanic,Total,Unknown/Not Reported,47159,2012
0,0.0,Columbiana,Unknown,Total,Unknown/Not Reported,47096,2012
0,0.0,Columbiana,Non-Hispanic,Total,Native American,47069,2012
0,0.0,Coshocton,Non-Hispanic,Total,Native American,47153,2012
0,0.0,Coshocton,Non-Hispanic,Total,Pacific Islander/Hawaiian,47156,2012
*,*,Coshocton,Non-Hispanic,Total,White,47162,2012
*,*,Coshocton,Non-Hispanic,Total,Asian,47150,2012
0,0.0,Coshocton,Hispanic,Total,Pacific Islander/Hawaiian,47135,2012
0,0.0,Columbiana,Unknown,Total,White,47099,2012
0,0.0,Coshocton,Hispanic,Total,Native American,47132,2012
0,0.0,Crawford,Hispanic,Total,African American  (Black),47210,2012
0,0.0,Crawford,Non-Hispanic,Total,Unknown/Not Reported,47243,2012
0,0.0,Coshocton,Unknown,Total,Asian,47171,2012
591,100.0,Cuyahoga,Non-Hispanic,Total,Asian,47318,2012
0,0.0,Crawford,Unknown,Total,African American  (Black),47252,2012
0,0.0,Crawford,Unknown,Total,White,47267,2012
703,100.0,Cuyahoga,Hispanic,Total,Unknown/Not Reported,47306,2012
0,0.0,Clinton,Unknown,Total,Unknown/Not Reported,47012,2012
0,0.0,Crawford,Hispanic,Total,Asian,47213,2012
0,0.0,Coshocton,Hispanic,Total,White,47141,2012
0,0.0,Crawford,Non-Hispanic,Total,Pacific Islander/Hawaiian,47240,2012
*,*,Crawford,Hispanic,Total,Unknown/Not Reported,47222,2012
0,0.0,Coshocton,Unknown,Total,Native American,47174,2012
*,*,Cuyahoga,Hispanic,Total,Asian,47297,2012
0,0.0,Cuyahoga,Unknown,Total,White,47351,2012
*,*,Crawford,Non-Hispanic,Total,Native American,47237,2012
0,0.0,Coshocton,Unknown,Total,Unknown/Not Reported,47180,2012
0,0.0,Crawford,Non-Hispanic,Total,Asian,47234,2012
0,0.0,Crawford,Hispanic,Total,Pacific Islander/Hawaiian,47219,2012
0,0.0,Crawford,Unknown,Total,Native American,47258,2012
*,*,Crawford,Non-Hispanic,Total,African American  (Black),47231,2012
7,347,Cuyahoga,Non-Hispanic,Total,White,100,2012
0,0.0,Coshocton,Unknown,Total,Pacific Islander/Hawaiian,47177,2012
*,*,Cuyahoga,Non-Hispanic,Total,Native American,47321,2012
0,0.0,Crawford,Unknown,Total,Pacific Islander/Hawaiian,47261,2012
0,0.0,Crawford,Unknown,Total,Asian,47255,2012
0,0.0,Cuyahoga,Unknown,Total,Native American,47342,2012
0,0.0,Crawford,Unknown,Total,Unknown/Not Reported,47264,2012
0,0.0,Coshocton,Unknown,Total,White,47183,2012
91,100.0,Cuyahoga,Non-Hispanic,Total,Unknown/Not Reported,47327,2012
0,0.0,Darke,Hispanic,Total,African American  (Black),47378,2012
0,0.0,Cuyahoga,Unknown,Total,Asian,47339,2012
0,0.0,Darke,Hispanic,Total,Pacific Islander/Hawaiian,47387,2012
0,0.0,Crawford,Hispanic,Total,Native American,47216,2012
*,*,Cuyahoga,Hispanic,Total,Native American,47300,2012
*,*,Cuyahoga,Hispanic,Total,Pacific Islander/Hawaiian,47303,2012
590,100.0,Darke,Non-Hispanic,Total,White,47414,2012
*,*,Cuyahoga,Non-Hispanic,Total,Pacific Islander/Hawaiian,47324,2012
195,100.0,Cuyahoga,Hispanic,Total,White,47309,2012
*,*,Crawford,Hispanic,Total,White,47225,2012
0,0.0,Darke,Unknown,Total,Pacific Islander/Hawaiian,47429,2012
0,0.0,Cuyahoga,Unknown,Total,Unknown/Not Reported,47348,2012
56,100.0,Cuyahoga,Hispanic,Total,African American  (Black),47294,2012
0,0.0,Darke,Unknown,Total,White,47435,2012
*,*,Darke,Hispanic,Total,White,47393,2012
*,*,Darke,Non-Hispanic,Total,Asian,47402,2012
*,*,Delaware,Non-Hispanic,Total,Pacific Islander/Hawaiian,47576,2012
0,0.0,Darke,Hispanic,Total,Native American,47384,2012
*,*,Defiance,Hispanic,Total,White,47477,2012
5,716,Cuyahoga,Non-Hispanic,Total,African American  (Black),100,2012
0,0.0,Darke,Hispanic,Total,Asian,47381,2012
*,*,Darke,Non-Hispanic,Total,Unknown/Not Reported,47411,2012
0,0.0,Defiance,Non-Hispanic,Total,Unknown/Not Reported,47495,2012
*,*,Defiance,Non-Hispanic,Total,Native American,47489,2012
0,0.0,Defiance,Non-Hispanic,Total,Pacific Islander/Hawaiian,47492,2012
*,*,Darke,Hispanic,Total,Unknown/Not Reported,47390,2012
455,100.0,Crawford,Non-Hispanic,Total,White,47246,2012
0,0.0,Darke,Unknown,Total,Unknown/Not Reported,47432,2012
*,*,Defiance,Non-Hispanic,Total,Asian,47486,2012
0,0.0,Cuyahoga,Unknown,Total,African American  (Black),47336,2012
*,*,Darke,Non-Hispanic,Total,African American  (Black),47399,2012
0,0.0,Delaware,Unknown,Total,Unknown/Not Reported,47600,2012
*,*,Defiance,Hispanic,Total,African American  (Black),47462,2012
*,*,Defiance,Non-Hispanic,Total,White,47498,2012
0,0.0,Delaware,Unknown,Total,Native American,47594,2012
*,*,Defiance,Non-Hispanic,Total,African American  (Black),47483,2012
*,*,Delaware,Hispanic,Total,Native American,47552,2012
0,0.0,Darke,Non-Hispanic,Total,Pacific Islander/Hawaiian,47408,2012
0,0.0,Darke,Unknown,Total,Asian,47423,2012
*,*,Defiance,Hispanic,Total,Native American,47468,2012
0,0.0,Darke,Non-Hispanic,Total,Native American,47405,2012
0,0.0,Darke,Unknown,Total,Native American,47426,2012
0,0.0,Defiance,Hispanic,Total,Asian,47465,2012
0,0.0,Defiance,Unknown,Total,Native American,47510,2012
*,*,Erie,Hispanic,Total,Asian,47633,2012
30,100.0,Delaware,Hispanic,Total,White,47561,2012
0,0.0,Delaware,Unknown,Total,White,47603,2012
*,*,Delaware,Hispanic,Total,Unknown/Not Reported,47558,2012
0,0.0,Defiance,Unknown,Total,African American  (Black),47504,2012
0,0.0,Defiance,Unknown,Total,Pacific Islander/Hawaiian,47513,2012
0,0.0,Delaware,Hispanic,Total,Asian,47549,2012
*,*,Delaware,Non-Hispanic,Total,Asian,47570,2012
0,0.0,Erie,Hispanic,Total,Pacific Islander/Hawaiian,47639,2012
0,0.0,Erie,Non-Hispanic,Total,Pacific Islander/Hawaiian,47660,2012
*,*,Delaware,Hispanic,Total,African American  (Black),47546,2012
*,*,Delaware,Non-Hispanic,Total,African American  (Black),47567,2012
*,*,Delaware,Non-Hispanic,Total,Native American,47573,2012
0,0.0,Defiance,Unknown,Total,White,47519,2012
0,0.0,Defiance,Unknown,Total,Unknown/Not Reported,47516,2012
0,0.0,Delaware,Hispanic,Total,Pacific Islander/Hawaiian,47555,2012
0,0.0,Delaware,Unknown,Total,Asian,47591,2012
0,0.0,Defiance,Unknown,Total,Asian,47507,2012
0,0.0,Warren,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,75714,2015
145,92.4,Vinton,Non-Hispanic,Normal birth weight (2500g+),White,75637,2015
*,*,Warren,Hispanic,Normal birth weight (2500g+),White,75700,2015
165,92.7,Warren,Non-Hispanic,Normal birth weight (2500g+),Asian,75709,2015
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,75633,2015
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Asian,75646,2015
0,0.0,Warren,Hispanic,Low birth weight (<2500g),Native American,75690,2015
1,880,Warren,Non-Hispanic,Normal birth weight (2500g+),White,93,2015
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Unknown/Not Reported,75654,2015
0,0.0,Warren,Hispanic,Low birth weight (<2500g),African American  (Black),75684,2015
0,0.0,Vinton,Unknown,Low birth weight (<2500g),African American  (Black),75642,2015
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,75652,2015
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),Native American,75627,2015
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,75651,2015
32,97.0,Warren,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,75697,2015
*,*,Warren,Non-Hispanic,Normal birth weight (2500g+),Native American,75712,2015
0,0.0,Warren,Unknown,Low birth weight (<2500g),African American  (Black),75726,2015
0,0.0,Vinton,Non-Hispanic,Normal birth weight (2500g+),Native American,75628,2015
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),Asian,75624,2015
*,*,Warren,Non-Hispanic,Low birth weight (<2500g),Asian,75708,2015
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,75655,2015
0,0.0,Coshocton,Hispanic,Low birth weight (<2500g),Native American,1266,2006
0,0.0,Coshocton,Unknown,Normal birth weight (2500g+),Asian,1306,2006
0,0.0,Coshocton,Unknown,Low birth weight (<2500g),White,1317,2006
0,0.0,Columbiana,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,1185,2006
0,0.0,Coshocton,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,1273,2006
0,0.0,Coshocton,Unknown,Low birth weight (<2500g),Native American,1308,2006
33,7.9,Coshocton,Non-Hispanic,Low birth weight (<2500g),White,1296,2006
0,0.0,Coshocton,Unknown,Normal birth weight (2500g+),White,1318,2006
0,0.0,Columbiana,Unknown,Low birth weight (<2500g),White,1233,2006
*,*,Crawford,Hispanic,Normal birth weight (2500g+),White,1360,2006
0,0.0,Coshocton,Hispanic,Normal birth weight (2500g+),African American  (Black),1261,2006
0,0.0,Coshocton,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,1293,2006
*,*,Crawford,Hispanic,Normal birth weight (2500g+),African American  (Black),1345,2006
0,0.0,Crawford,Hispanic,Low birth weight (<2500g),White,1359,2006
*,*,Coshocton,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),1282,2006
0,0.0,Coshocton,Non-Hispanic,Low birth weight (<2500g),Asian,1284,2006
0,0.0,Coshocton,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,1290,2006
